file,draft,delay_ms,tokens,private_s,private_tps,first_token_s,clear_s,prep_s,online_rpc_s,prepared,used,unused,calls,exact_tokens
lifecycle.json,0,0.0,96,2.8993819060000305,33.110505311954924,1.0896658890000026,0.23963296399995215,2.012068820999957,0.6087646279997898,2176,1904,272,1632,True
lifecycle-rtt1.json,0,1.0,96,4.913520510999888,19.537925970815632,1.0541700040000705,0.23349940299999616,2.022824843998933,2.543884025000807,2176,1904,272,1632,True
lifecycle-speculative.json,4,0.0,96,4.273904318999939,22.461897327281125,1.0124802459999955,0.22087860200008436,3.704092508000258,0.34840286899679995,4288,3434,854,646,True
lifecycle-speculative-rtt1.json,4,1.0,96,5.345687408999993,17.9584013532805,1.097435366000127,0.22639168099999551,4.04400454099914,1.0793473490041379,4288,3434,854,646,True
lifecycle-rtt10.json,0,10.0,96,20.107507510000005,4.774336150428223,1.1929115139998885,0.22925321200000326,1.97992766499965,17.570752261997768,2176,1904,272,1632,True
lifecycle-speculative-rtt10.json,4,10.0,96,11.286258598000131,8.50591887173405,1.3139010330000929,0.21534392400008073,3.9384483640012604,7.039709339996534,4288,3434,854,646,True
